name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,time_signature,release_year,decade,mood_Calm,mood_Energetic,mood_Happy,mood_Sad,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,energy_danceability,valence_danceability,acoustic_instrumental,speechiness_energy,tempo_category
Gasoline,Disclaimer II,Seether,4e7yuouxvWPbK1q2kVlgz8,2004-01-01,0.9433565478899724,-0.8955086512836921,-0.14198535340251844,-1.0956860364687437,1.331199544953595,-0.7703472578422205,-0.7454201222244261,1.5213491302082662,1.1819381049109678,0.6301761928485047,1.8779319841981983,0.25951051390665175,-0.6698309343178427,-0.5676308853229348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.18901083783950792,-0.21600929390123472,0.844058733649708,0.8388902611605183,slow
Geno - 2000 Remaster,Searching For The Young Soul Rebels,Dexys Midnight Runners,7gb626DDDHoiuVAGZEnlJk,1980-07-01,1.2588489312083628,-0.22168952353895074,-0.12309826918782386,0.5804913008410304,0.28293014929810745,-0.836824096756436,5.60562242186918,1.8862548753582833,0.37638369533848937,0.6325949434054601,0.19001329702260758,0.25951051390665175,-2.708296091916527,-2.210646865624766,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.034828211679649626,-0.2321947104036991,-0.4857691085012638,0.17898018178293465,slow
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],Daft Punk,2Foc5Q5nqNiosCNqttzHof,2013-04-19,1.6073100271551282,0.49606220703630033,1.847454183878644,-0.9920057552822805,0.9296694548048555,-0.8522523057813479,-0.4637774373422262,2.0607750143430743,0.3436898703325536,-0.3856990410727455,-0.10662775872513854,0.25951051390665175,0.09459349978166381,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.7175217239034082,3.8071874222806854,0.8454391922876912,-0.3585726172328549,
Get Up Offa That Thing,20 All-Time Greatest Hits!,James Brown,0nyrltZrQGAJMBZc1bYvuQ,1991-01-01,1.2238681504597395,0.5272036434734765,2.4077710155812495,-0.5475938199911558,0.4790975215845147,-0.8522493073760723,5.4507189451839695,1.8148602730463237,0.15221660831008707,8.636240536370737,-0.0355927585303639,0.25951051390665175,-1.7739995613504633,-1.3891388754738505,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.1535571261080064,4.36976796277081,0.4666864538108801,4.13760143678294,
Getting Away With Murder,Getting Away With Murder (Explicit Version),Papa Roach,3YQopTaSSgLSSuzYBZ9bLf,2004-01-01,,-0.5002894923812199,0.2735304993207626,-1.0955191383461151,1.4170227703288982,-0.8521734940394301,0.500848758379308,0.02602884845221738,1.038567642794775,-0.018048956415531225,-0.5257929664860393,0.25951051390665175,-0.6698309343178427,-0.5676308853229348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3875989459169539,0.007119683913879479,0.9335723719114748,-0.0255757822214816,
Ghostride,Ghostride,Crumb,6mnYXjuK0CDzqem4eR5JGU,2019-05-09,,-1.6350959833451109,1.0290138679085457,0.1492362978447088,-0.4772184183117198,1.112553746093976,-0.4074489003657863,0.42663189475821467,0.2820539707312,-0.6324115978821919,-1.1078517551505633,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.49106437046414114,0.43901013619830204,0.16603340222032714,0.301798462463327,
Glaciers,Bloom,Lights & Motion,2No1A7ZuMaBGxz45jmA9Gw,2018-02-02,1.2238681504597395,-0.759354178489256,-2.65459712343072,0.6901324032977224,-1.0657205351709407,1.0637991887678186,-0.5109525870599948,-1.1960087611208292,-0.8860803178005472,-0.42923655109794184,-2.1647434328175907,0.25951051390665175,0.5192737409480563,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.829058667045827,3.1749214168692927,0.7341622907705021,0.4574462069510274,
Go With The Flow,Songs For The Deaf,Queens of the Stone Age,45DElIx0dXqUH4A88yQFdE,2002-01-01,1.3260450201233085,-0.5720698934359085,-1.6277693116251584,-1.0597395919110815,1.4844553045523505,-0.5767916652573758,4.69028369600203,0.12518801832993953,1.0224887124639868,1.0849012975561116,1.3894584412934414,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2.4163507892294946,-0.2037772144206434,0.6112489639575646,1.610487486072898,slow
Gone My Way - KhoMha Remix,Gone My Way (KhoMha Remix),Morgan Page,08Hghm2hJpCxJux9YuhCG0,2019-05-10,1.0926515515379616,-0.892197586413483,0.2924175835354572,-1.0926562873375236,1.187139130930765,-0.5914180324552231,0.8529021144820577,-1.218220415173439,0.5962630676120152,0.34718237768472776,0.3069085209697701,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3471403559871571,-0.3562290700185785,0.6462166316069871,0.41215378611912434,slow
Good Times,Risqué,CHIC,0G3fbPbE1vGeABDEZF0jeG,1979-07-30,1.43609234801431,2.5757529436753246,2.32592698398424,-0.732765459695791,0.45764171524068886,-0.8273900899138246,-0.8017486592008661,2.1837323849914494,0.5642391980365292,-0.04223646198508465,-0.29486878257624,0.25951051390665175,-2.7932321401498053,-3.0321548557756817,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0644412144751498,5.079202080051873,0.6062828795834455,-0.01932916690855229,
Good Vibrations - Remastered,Good Vibrations 40th Anniversary,The Beach Boys,2oF7FZHIJbzjeEXZ3D0Ku4,2006-01-01,1.43609234801431,-0.038361089672642415,-0.6141624587698826,-0.15288585114706463,-0.03890694585927904,-0.8522353391953984,-0.13988834972769656,0.14898621910059284,0.622123347227366,-0.5501740789457098,0.47577636294956915,0.25951051390665175,-0.4999588378512857,-0.5676308853229348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.02389518553216152,-0.09150174264564855,0.13029472521049582,0.021405593102719445,slow
Goodbye,The Devil's Walk,Apparat,4VxaUj96W2jw9UOtKHu51p,2011-01-01,1.4807539650013757,0.6419756078692471,-0.10421118497312927,-0.10659294122090576,-0.15538132315433315,0.7225172874847173,0.9162717185805527,-0.6165225723554215,-0.32760547097784465,-0.20187399874413828,-1.104225758543636,0.25951051390665175,-0.07527859668489319,0.2538771048279807,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.016192471808605786,0.0642485478278403,-0.07701524275594675,0.03136744903532039,
Goshen,East Harlem,Beirut,5rLZGAZOstOC3fqhmGChvK,2011-06-14,,-0.3450702565972647,-1.3633501326194344,0.9703263317981574,-0.7530787855894796,-0.8404806885558979,-0.4947581326792682,-0.9338319159641322,0.2226959195933744,-0.6275740967682811,-0.7070582635314319,0.25951051390665175,-0.07527859668489319,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0267100622062997,1.2731398664739602,-0.8155405434736339,0.4726127386616717,
"Gottes Zeit ist die allerbeste Zeit, BWV 106: 2a. Gottes Zeit, ist die allerbeste Zeit (Arr. For Piano Four Hands by György Kurtág)",Bach,Johann Sebastian Bach,7ANhXB1OJBaTb7kDoAJRLq,2019-09-27,0.7365677490008028,-1.0470160090815708,0.4120357835618563,1.3284872664900178,-1.5318632535665158,1.3636397163236866,-0.5595359502021742,-1.111921785064521,-3.075494664509512,-0.2284802548706473,-2.00181531861295,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.6311824759928938,-0.4581515639685579,1.8115779992160779,0.35000050660185655,
Goya,Goya,Minxz,2bo6ZMPnFkWCd0VRTMwbcs,2019-07-12,0.32908226842940014,0.27648632616980934,-0.8533988588226807,1.3260507975465359,-1.5360318102276018,1.3124474311312215,-0.3370382291452364,-1.0373540893164739,-1.3596048160422538,-0.2720177648958436,-1.7599786115813474,2.259782564917474,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.3108477939635719,0.88527679601772,1.7403719627894585,0.41782793982702887,
Gracewood (Revisited),In Between (A-Side),Steven Vrancken,1TSpCeUusXyZ7FiaDuy3x1,2020-05-01,,-1.4097693055987832,-0.9289471956814591,1.2651390739594848,-1.3893966994435125,1.378266083521534,-0.4285721017319513,-0.7315472094135791,-1.4907820893242656,-0.3179740254779954,-1.5281565618450708,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.2906761676371261,0.6795687286933414,1.7436982765761992,0.4417920615078942,
Green Street,Green Street,Alexander Motovilov,4kjbflfFCcNWkBGWvYBSxz,2020-07-31,0.6073197552185519,-1.5130222495776688,-0.8030333009168286,1.287067294450823,-0.9707019642197124,1.4489601916444619,-0.6559985697743277,0.2719435897489681,-1.6839972354659014,-0.5743615845152633,-0.7753651329457555,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7795060025338049,-0.21837975853928568,1.8649092736267836,0.5575339182613125,
Groove Is in the Heart,Rhino Hi-Five: Deee-Lite,Deee-Lite,2UVLuddklEVak5PXgC7baA,2005-04-19,1.4208932194496207,0.20630917757859038,1.2178847100554915,-1.0585213574393404,1.1442275182431132,-0.8044754479705306,-0.5757304045829007,2.3066897556398254,1.0019880762922322,0.3907198877099241,0.0835471299829917,0.25951051390665175,-0.5848948860845642,-0.5676308853229348,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.3935371992930286,2.8092821842353812,0.8515544432123875,0.4470724474425543,slow
Groovin,Groovin,Sir Roy,3ktUAf5M4HiCt6n7Zb323H,2018-02-10,1.1694366921162096,0.8226203365249649,2.1685346155284515,-0.9868891705009681,0.7243067369425237,-0.016114256006566255,-0.2595864908026314,1.3944253927647823,0.26691297800304137,0.06660731307790635,0.23708218631063757,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.5706842313203229,3.023859732982287,0.015902984743560413,0.04824412559196743,slow
Guernica,Deja Entendu,Brand New,7lUjs7bf1fjKI8HKhbNp6z,2003-06-17,1.0521596985171122,-0.292319765217672,-0.7463720482727447,-0.786367776452396,1.2239205132344664,-0.8522411409877202,-0.5306675750017488,0.014129748066890721,0.6897888457027656,5.830489890302522,2.217566999713808,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9135000603858376,-0.010546049006263082,0.6701749710397664,7.136056178947431,slow
Halfway There (feat. Lena Leon),Halfway There (feat. Lena Leon),Tiësto,3EKKIR8be1kfAAwaz1fzyS,2019-03-15,1.3095692820337832,-0.4347478346082935,0.5631324572794123,-1.0939646711601736,1.1656833245869391,-0.8392130700654177,4.577626622049151,-1.0746379371904975,0.988856949855422,0.6229199411776384,0.3070121208728247,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6564341149842778,-0.6051635022557635,0.9180694502274344,0.7261273879834501,slow
Handful Of Redemption,Tomorrow Come Today,Boysetsfire,3ekjqtjoDwy5YLuGtKoXDO,2003-01-01,0.8202457690900641,0.35386068418943,0.04688548874442748,-1.0952633091070496,1.3465251209134705,-0.7754664863614671,-0.6229055543006692,0.3036745241098392,1.0514307870594053,-0.020467706972486482,1.5400581670345261,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06313248840067738,0.014237928482121237,0.8493399899538772,-0.027560281605948846,slow
Happy Ending,Body And Soul,Joe Jackson,1qv9TWDpXh50DPLgWD4bnH,1984-01-01,1.187857679949517,-0.025813896480271502,0.8464387204998313,-0.8587309040738127,0.9204741092289302,-0.8522549141501649,-0.18213475246002656,1.5213491302082662,0.8716147495267597,-0.6711116067934776,0.42276774588638066,0.25951051390665175,-2.3685518989834127,-2.210646865624766,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7791249272689577,1.287728811207016,0.7318576329295207,-0.6177408584564223,slow
Happy Together,Happy Together,The Turtles,1JO1xLtVc8mWhIoE3YaCL0,1967-01-01,1.5523371926240865,-0.7607483110661861,0.5253582888500231,0.24425858664050856,-0.43124169043209276,-0.8522212735056097,-0.5989659260856822,0.9739905124832403,0.25364786048014126,-0.511474070034424,0.035925707878667695,0.25951051390665175,-3.8124647189491476,-3.853662845926597,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.22655639656619564,0.5116939889943523,-0.20816236377145453,0.22056894257382761,slow
Harvest Love,Harvest Love,Tash Sultana,2KK7OUblFkd7TT9TjWgW7z,2018-07-13,0.9883162238583254,2.543955829260561,-1.4137156905252863,-0.33074808402125383,-0.7867950527012059,-0.8522401658965737,-0.3159150277790714,-0.6442871399211837,0.32868286869048524,-0.5912928384139509,-0.8091041680406972,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.1123045112313643,0.910838838910238,0.28187680199624726,0.4652262799617501,
Hash Pipe,Weezer (Green Album),Weezer,2mPMFJvQ0v27gVqe5b6nDn,2001-05-15,1.4208932194496207,-0.5822993412191331,0.487584120420634,-1.0955045195324542,1.1472926334350886,0.3154167338113036,0.8247378459938377,1.1128133503120512,0.6936745871993725,-0.24057400765542408,0.22337246580634693,0.25951051390665175,-0.9246390790176783,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5594016695385206,0.5425901186042403,-0.3455404574264481,-0.27600878677902463,slow
Heaven - David Guetta & MORTEN Remix,Heaven (David Guetta & MORTEN Remix),Avicii,4QAUGy6k7c3IOAhgWz52r7,2019-08-23,1.43609234801431,-0.0820671459594011,0.44980995199124546,-1.088684842959648,1.3066786234177945,-0.8039879023972691,-0.4356131688540063,-0.5490943368385706,0.8679969902023323,-0.22606150431369187,0.23528645465768241,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5877570488675449,-0.2469880972920222,0.8752894432628278,-0.29538973526437073,slow
Heavenly,Heavenly,Cigarettes After Sex,0M6TLjxixptslrmQpWbRoR,2019-08-28,,1.1962827204566553,0.24205202562960496,0.40750200585380536,-0.23200920295371064,0.8346527693348795,-0.4004078332437313,-0.8307063792913012,0.29920482975070717,-0.7025553640338973,-0.4813486080754053,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.05615829753965578,-0.20107416181089438,0.34012267769539695,0.16299931004035853,
Heavy,Home,Collective Soul,3vqt0fEt6I52ANHu7mAlIP,2006-02-07,1.2588489312083628,-0.74471578643149,0.2168692466766788,-1.0935602173155556,1.0614694080597857,-0.8486226996293661,-0.6989490792188632,1.0929815163365069,0.6715660579945391,-0.41472404775620975,-0.42150239741058054,0.25951051390665175,-0.4999588378512857,-0.5676308853229348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2302000708962659,0.23703407807943236,0.9280200238256031,-0.44021688947994225,
Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),The Beatles,6dGnYIeXmHdcikdzNNDMm2,1969-09-26,1.6734885652821632,-0.5962406669884341,0.3553745309177725,-1.0132030350905743,0.09902323777960104,-0.8462093490417214,0.0854257981780633,0.20451535423211725,0.14029140164808568,-0.4655178094522722,0.34658728383986925,0.25951051390665175,-3.6425926224825904,-3.853662845926597,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.03519033667588477,0.07267954807572075,0.8573818807710913,-0.04609708073603136,slow
Highway to Hell,Highway to Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s,1979-07-27,1.6734885652821632,-0.20123062797250152,0.46240134146770784,-0.9471747267222109,1.2423112043863171,-0.8484033041213983,-0.07651874562920154,0.3195399912902747,0.9028346725857063,1.9121139880348443,-0.11764388174999672,0.25951051390665175,-2.7932321401498053,-3.0321548557756817,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5744463674285968,0.1477557206252027,0.8035861677314062,2.3754406313994916,
Holding On,Scary Kids Scaring Kids,Scary Kids Scaring Kids,48H6uWuBYeeZUiXwb5f69K,2007-09-25,1.0725967192430563,0.7195939390898305,-0.5008399534817154,-1.0947224130015965,1.3097437386097694,-0.8517381158425076,-0.47081850446428125,0.4464637287337591,0.8545978815933424,0.38104488548210275,1.5845715920471979,0.25951051390665175,-0.4150227896180072,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6559719931182849,-0.22360687313028912,0.9324168054205432,0.4990711528894607,slow
Hollowman,Trapt,Trapt,3MOdqpj30w4Wk96bBwLJk9,2002-11-05,0.8715793157279748,1.4475576907910945,0.009111320315038291,-1.0952779279207103,1.2637670107301429,-0.8522549141501649,0.9796413226790477,-0.636354406330966,0.9303028452341358,0.1730323375839421,1.4072085580168798,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.011514586038340765,-0.005798028829967461,0.9334559964306355,0.21867256002810745,slow
Holy Water,Holy Water,Galantis,7Ga9ZSdPAcQXQvd1ObVFpm,2019-09-27,1.374287622092212,-0.7544050078411542,0.5442453730647184,-0.9366979102652381,0.6936555850227726,-0.8508629715385031,1.6274194979081076,0.23227992179787946,0.9343225778168328,-0.3203927760349508,0.23183312455584623,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.37751884264914437,0.12641727269433053,0.7970015673621866,-0.22224223849759395,slow
